species,filename,year,month,day,eventDate,doy,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,verbatimElevation,n_leaves,area,perimeter,bbox_min_long_side,bbox_min_short_side,aspect_ratio,circularity,convexity,concavity
Viola calcarata,5896482503,1991,7,30,1991-07-30T00:00,211,46.587112,9.836115,2500,NA,586,2500m,3,0.55,3.31,0.99,0.84,1.045198,0.632317,0.90757,0.09243
Viola calcarata,5896482506,1913,8,3,1913-08-03T00:00,215,46.79255,9.652729,2450,NA,160,2450m,1,0.27,3.64,1.38,0.46,0.751351,0.256671,0.683831,0.316169
Viola calcarata,5896482517,1840,NA,NA,1840,NA,46.85939,9.828164,NA,NA,NA,NA,2,0.37,2.795,1.055,0.5449999999999999,1.292289,0.520499,0.9117905,0.0882095
Viola calcarata,5896482518,1897,8,NA,1897-08,NA,46.582777,9.845175,2296,NA,4530,NA,4,0.39,2.665,1.05,0.595,0.8194205000000001,0.6259110000000001,0.9701175,0.0298825
Viola calcarata,5896482521,1891,8,4,1891-08-04T00:00,216,47.012638,9.839735,2811,NA,350,NA,2,0.345,2.305,0.835,0.5549999999999999,1.044335,0.769056,0.9715914999999999,0.028408499999999996
Viola calcarata,5896482522,1917,8,14,1917-08-14T00:00,226,46.772614,9.622627,2500,NA,NA,2500m,5,0.49,3.25,1.31,0.59,1.540146,0.633844,0.966972,0.033028
Viola calcarata,5896482523,1923,5,5,1923-05-05T00:00,125,46.788671,9.680697,1800,NA,566,1800m,2,0.705,3.605,1.3399999999999999,0.755,1.631237,0.681845,0.9717575,0.0282425
Viola calcarata,5896482525,1901,7,15,1901-07-15T00:00,196,46.579078,9.817596,2208,NA,1522,NA,1,0.94,3.95,1.51,0.84,3.469231,0.757198,0.986368,0.013632
Viola calcarata,5896482527,1913,7,NA,1913-07,NA,46.53308,9.610511,2000,NA,456,2000m,6,0.445,5.29,1.795,0.55,2.5925925000000003,0.218598,0.7108369999999999,0.289163
Viola calcarata,5896482531,1931,6,21,1931-06-21T00:00,172,46.776993,9.670489,1833,NA,NA,NA,15,0.57,3.23,1.19,0.77,1.296703,0.734862,0.965298,0.034702
Viola calcarata,5896482540,1923,4,29,1923-04-29T00:00,119,46.784194,9.68273,1745,NA,360,1745m,1,0.69,3.62,1.18,0.89,0.882353,0.663571,0.959711,0.040289
Viola calcarata,5896482546,1932,6,30,1932-06-30T00:00,182,46.793783,9.672171,1980,NA,616,1980m,26,0.37,2.7199999999999998,0.98,0.56,0.6871635,0.6775195,0.966782,0.033218
Viola calcarata,5896482547,1909,6,22,1909-06-22T00:00,173,46.806335,9.648468,1942,NA,758,NA,6,0.43,3,1,0.655,1.0335915,0.7117195000000001,0.954635,0.045365
Viola calcarata,5896482560,1913,9,10,1913-09-10T00:00,253,46.746865,9.711554,2510,NA,NA,2510m,1,0.11,1.29,0.43,0.35,1.180328,0.824717,0.973637,0.026363
Viola calcarata,5896482561,1901,8,9,1901-08-09T00:00,221,46.550935,9.198458,2400,NA,505,2400 m,1,0.3,2.74,0.93,0.54,0.898438,0.503877,0.895982,0.104018
Viola calcarata,5896482566,1860,NA,NA,1860,NA,46.667844,10.072697,1717,NA,44313,NA,1,0.38,2.52,0.86,0.62,1.408602,0.748064,0.972687,0.027313
Viola calcarata,5896482568,1897,6,NA,1897-06,NA,46.792346,9.797443,2150,50,420,2100-2200m,15,1.01,4.58,1.57,0.93,1.129032,0.726224,0.960181,0.039819
Viola calcarata,5896482570,1910,6,14,1910-06-14T00:00,165,46.48781,9.835045,NA,NA,NA,NA,12,0.53,3.4050000000000002,1.355,0.71,0.722314,0.5836319999999999,0.937692,0.062308
Viola calcarata,5896482588,1911,7,20,1911-07-20T00:00,201,46.556988,9.286738,2400,NA,764,2400m,7,0.54,3.91,1.54,0.66,1.076087,0.547791,0.936273,0.063727
Viola calcarata,5896482597,1910,6,14,1910-06-14T00:00,165,46.504109,9.822764,2271,NA,520,NA,1,0.36,2.37,0.81,0.62,0.588957,0.809696,0.974028,0.025972
Viola calcarata,5896482602,1907,7,24,1907-07-24T00:00,205,46.694982,9.839609,2250,NA,2121,NA,1,0.13,2.15,0.87,0.34,0.509804,0.358789,0.802129,0.197871
Viola calcarata,5896482608,1896,8,NA,1896-08,NA,46.582427,9.83807,NA,NA,NA,NA,3,0.83,3.75,1.37,0.67,1.64486,0.475301,0.936602,0.063398
Viola calcarata,5896482613,1910,8,7,1910-08-07T00:00,219,46.518448,9.82564,2308,NA,2014,NA,1,0.54,3.24,1.32,0.59,0.494737,0.643851,0.978156,0.021844
Viola calcarata,5896482617,1872,7,7,1872-07-07T00:00,189,46.885175,9.48672,2000,NA,571,2000m,5,0.52,3.01,1.1,0.73,0.95614,0.765842,0.972522,0.027478
Viola calcarata,5896482629,1916,7,9,1916-07-09T00:00,191,46.472265,9.7276,NA,NA,NA,NA,4,0.475,3.605,1.4849999999999999,0.6,1.0663749999999999,0.528868,0.9494210000000001,0.050579
Viola calcarata,5896482633,1869,8,5,1869-08-05T00:00,217,46.652543,9.357928,NA,NA,NA,NA,2,0.31000000000000005,2.51,1,0.465,3.3328125,0.6215444999999999,0.9660725,0.0339275
Viola calcarata,5896482634,1986,6,15,1986-06-15T00:00,166,46.740443,9.3821,1883,NA,NA,1883m,1,0.4,3.04,1.26,0.51,1.15625,0.548135,0.956927,0.043073
Viola calcarata,5896482644,1914,7,1,1914-07-01T00:00,182,46.780245,9.640766,2200,NA,407,2200m,3,0.2,2.34,0.86,0.38,1.322581,0.702531,0.930018,0.069982
Viola calcarata,5896482646,1908,7,5,1908-07-05T00:00,187,46.444722,9.971111,2052,NA,NA,NA,2,0.525,3.88,1.6099999999999999,0.5449999999999999,1.693773,0.44464100000000006,0.9219885,0.0780115
Viola calcarata,5896482648,1918,7,15,1918-07-15T00:00,196,46.472538,9.512031,NA,NA,NA,1943m,6,0.25,2.625,0.9850000000000001,0.44,0.848547,0.40538799999999997,0.886502,0.113498
Viola calcarata,5896482649,1909,7,23,1909-07-23T00:00,204,46.641111,9.605278,2141,NA,NA,NA,1,0.59,3.45,1.39,0.62,0.477612,0.619891,0.963932,0.036068
Viola calcarata,5896482672,1884,7,27,1884-07-27T00:00,209,46.885019,9.246335,NA,NA,889,NA,1,0.37,3.03,1.2,0.51,1.114754,0.508967,0.890194,0.109806
Viola calcarata,5896482679,1923,4,24,1923-04-24T00:00,114,46.778069,9.67315,1830,NA,NA,1830m,5,1.25,5.37,1.99,1.03,0.855,0.545265,0.946808,0.053192
Viola calcarata,5896482681,1875,7,22,1875-07-22T00:00,203,45.685833,6.889444,2198,NA,NA,NA,4,0.32,2.46,0.875,0.525,0.7374499999999999,0.654326,0.961335,0.038665
Viola calcarata,5896482686,1901,5,27,1901-05-27T00:00,147,46.805054,9.647463,NA,NA,750,NA,8,0.67,3.4,1.22,0.7749999999999999,1.2180010000000001,0.7038504999999999,0.953029,0.046971
Viola calcarata,5896482692,1920,6,3,1920-06-03T00:00,155,46.795636,9.672522,2080,NA,408,2000m,12,0.41000000000000003,2.825,1.13,0.585,1.4070925,0.7210354999999999,0.963868,0.036132
Viola calcarata,5896482693,1919,7,4,1919-07-04T00:00,185,46.829206,9.871826,1720,NA,552,1720m,8,0.635,3.65,1.5350000000000001,0.61,0.8443445,0.5987345,0.972346,0.027653999999999998
Viola calcarata,5896482701,1902,7,3,1902-07-03T00:00,184,46.640976,10.019942,1665,NA,655,NA,7,0.59,3.2,1.1,0.76,1.013986,0.717878,0.975342,0.024658
Viola calcarata,5896482705,1901,5,NA,1901-05,5,46.804267,9.647818,NA,NA,739,NA,16,0.635,3.385,1.23,0.72,0.8187845,0.679769,0.9608285000000001,0.0391715
Viola calcarata,5896482712,1901,5,26,1901-05-26T00:00,146,46.810612,9.601324,NA,NA,868,NA,1,0.55,3.1,1.2,0.66,0.577778,0.722081,0.979499,0.020501
Viola calcarata,5896482713,1939,7,27,1939-07-27T00:00,208,47.018046,9.825329,2341,NA,NA,NA,1,0.39,2.72,1.02,0.67,0.567416,0.669808,0.943857,0.056143
Viola calcarata,5896482715,1931,6,21,1931-06-21T00:00,172,46.776993,9.670489,1833,NA,NA,NA,10,0.56,3.415,1.38,0.5900000000000001,1.166499,0.6905825,0.9726245,0.0273755
Viola calcarata,5896482735,1905,7,24,1905-07-24T00:00,205,46.467808,9.512655,2000,NA,940,2000 m,19,0.48,3.47,1.46,0.55,1.054852,0.522199,0.957938,0.042062
Viola calcarata,5896482741,1923,7,NA,1923-07,NA,46.760955,9.527261,2000,NA,601,2000m,3,0.62,4,1.33,0.55,1.475,0.600858,0.95133,0.04867
Viola calcarata,5896482744,1907,8,15,1907-08-15T00:00,227,46.589446,9.86299,2293,NA,399,NA,4,0.505,3.525,1.415,0.615,0.941107,0.587121,0.9069750000000001,0.093025
Viola calcarata,5896482745,1912,8,22,1912-08-22T00:00,235,46.449362,9.601873,2637,NA,444,NA,4,0.34,2.285,0.835,0.565,1.2949565,0.810939,0.980591,0.019409
Viola calcarata,5896482747,1945,7,14,1945-07-14T00:00,195,46.582776,9.845175,NA,NA,4530,NA,9,0.67,3.67,1.38,0.82,0.877301,0.628164,0.957104,0.042896
Viola calcarata,5896482749,1986,6,16,1986-06-16T00:00,167,46.445263,9.579496,2126,NA,NA,2126m,1,0.25,2.25,0.86,0.46,2.785714,0.628514,0.930658,0.069342
Viola calcarata,5896482752,1917,6,4,1917-06-04T00:00,155,46.512048,9.85754,NA,NA,NA,NA,11,0.53,3.3,1.19,0.63,1.325,0.552503,0.958794,0.041206
Viola calcarata,5896482758,1902,8,7,1902-08-07T00:00,219,46.78947,9.638794,NA,NA,NA,NA,1,0.65,3.32,1.28,0.75,1.648649,0.740709,0.969939,0.030061
Viola calcarata,5896482772,1909,7,NA,1909-07,250,46.628951,9.74667,NA,NA,NA,NA,3,0.83,3.54,1.21,0.92,0.725,0.800726,0.983517,0.016483
Viola calcarata,5896482774,1871,7,17,1871-07-17T00:00,198,46.489104,9.901514,1818,NA,3015,NA,1,0.28,2.08,0.74,0.54,1.320513,0.814794,0.980141,0.019859
Viola calcarata,5896482778,1913,9,9,1913-09-09T00:00,252,46.779242000000004,9.671008,1900,NA,409,1900m,3,1.16,6.11,2.68,0.81,1,0.389262,0.945928,0.054072
Viola calcarata,5896482782,1879,8,NA,1879-08,NA,46.41946,9.774912,2264,NA,527,NA,3,0.24,2.04,0.74,0.48,1.291139,0.73782,0.972201,0.027799
Viola calcarata,5896482792,1916,8,8,1916-08-08T00:00,221,46.658653,9.815904,2561,NA,5292,NA,8,0.52,2.88,1.06,0.73,1.407733,0.757973,0.971026,0.028974
Viola calcarata,5896482797,1918,7,16,1918-07-16T00:00,197,46.473465,9.540277,2400,NA,529,2400m,1,0.07,1.16,0.44,0.26,1.070175,0.683914,0.967355,0.032645
Viola calcarata,5896482801,1890,7,16,1890-07-16T00:00,197,46.419368,9.749066,1800,NA,1546,1800m,2,0.43500000000000005,3.7750000000000004,1.56,0.57,1.3173905,0.4257595,0.8508405,0.1491595
Viola calcarata,5896482807,1932,7,14,1932-07-14T00:00,196,46.464598,9.538443,2213,NA,5072,NA,2,0.41500000000000004,2.56,0.9099999999999999,0.64,1.1986655,0.7388315,0.957748,0.042252
Viola calcarata,5896482817,1912,6,8,1912-06-08T00:00,160,46.497885,9.837889,NA,NA,NA,NA,17,0.42,3.05,1.1,0.64,1.108108,0.701886,0.957709,0.042291
Viola calcarata,5896482819,1975,6,28,1975-06-28T00:00,179,46.834878,9.860248,1670,NA,637,NA,11,0.68,4.14,1.62,0.69,1.418182,0.617903,0.972555,0.027445
Viola calcarata,5896482823,1924,6,20,1924-06-20T00:00,172,46.540573,9.857562,2185,NA,430,NA,2,0.485,2.915,0.9750000000000001,0.755,0.8806204999999999,0.7186375,0.9650675,0.0349325
Viola calcarata,5896482830,1863,7,NA,1863-07,NA,46.472421,9.727634,NA,NA,NA,NA,6,0.615,4,1.4449999999999998,0.755,1.1779305,0.650649,0.9518785000000001,0.0481215
Viola calcarata,5896482831,1880,6,NA,1880-06,NA,46.464608,9.538443,NA,NA,5071,NA,1,1.19,4.25,1.41,1.13,1.164474,0.827631,0.983941,0.016059
Viola calcarata,5896482837,1886,NA,NA,1886,NA,46.667844,10.072697,1717,NA,44313,NA,2,1.005,4.375,1.615,0.94,1.5966825,0.670624,0.9637249999999999,0.036275
Viola calcarata,5896482844,1898,7,NA,1898-07,NA,46.435989,9.487617,NA,NA,5072,NA,5,0.6,3.34,1.19,0.69,0.956311,0.654787,0.941843,0.058157
Viola calcarata,5896482845,1845,7,7,1845-07-07T00:00,188,46.816444,9.606467,NA,NA,NA,NA,3,0.31,2.39,0.96,0.47,0.861111,0.690056,0.971617,0.028383
Viola calcarata,5896482847,1914,6,28,1914-06-28T00:00,179,46.846188,9.747506,1940,NA,870,1940m,2,0.19,2.0250000000000004,0.81,0.38,1.4583335,0.587405,0.9537255,0.046274499999999996
Viola calcarata,5896482851,1932,6,30,1932-06-30T00:00,182,46.793783,9.672171,1980,NA,616,1980m,26,0.405,2.685,1.01,0.5549999999999999,0.944794,0.692365,0.9643435,0.0356565
Viola calcarata,5896482858,1913,8,NA,1913-08,NA,46.790597,9.685482,2100,NA,440,2100m,3,0.73,4.46,1.69,0.65,1.545455,0.501744,0.938699,0.061301
Viola calcarata,5896482859,1904,7,25,1904-07-25T00:00,207,46.53101,9.199009,NA,NA,NA,NA,1,0.46,2.82,0.93,0.72,0.77037,0.731069,0.956749,0.043251
Viola calcarata,5896482860,1897,5,2,1897-05-02T00:00,122,46.640213,10.365139,NA,NA,753,NA,23,0.81,4.22,1.66,0.76,0.884984,0.614242,0.968302,0.031698
Viola calcarata,5896482866,1915,6,13,1915-06-13T00:00,164,46.849398,9.848245,1900,NA,1364,1900m,5,0.7,3.97,1.57,0.55,1.005128,0.428422,0.95692,0.04308
Viola calcarata,5896482874,1846,7,13,1846-07-13T00:00,194,46.883151,9.471,2327,NA,3994,NA,2,0.385,2.8899999999999997,1.085,0.5800000000000001,1.6716665,0.585033,0.9256055,0.0743945
Viola calcarata,5896482881,1923,6,28,1923-06-28T00:00,179,46.540574,9.857562,NA,NA,430,NA,1,0.42,2.71,1.03,0.57,2.218391,0.713185,0.965399,0.034601
Viola calcarata,5896482888,1913,6,9,1913-06-09T00:00,160,46.850398,9.867048,1723,NA,479,NA,9,0.36,3.13,1.2,0.52,2.230769,0.554777,0.869467,0.130533
Viola calcarata,5896482890,1909,7,23,1909-07-23T00:00,204,46.641115,9.605476,2141,NA,NA,NA,1,0.35,2.76,1.17,0.45,0.431953,0.570102,0.968664,0.031336
Viola calcarata,5896482891,1908,7,25,1908-07-25T00:00,207,46.59022,9.868794,2300,NA,NA,2300m,7,0.24,2.53,0.93,0.48,1.133929,0.646972,0.954057,0.045943
Viola calcarata,5896482908,1896,7,NA,1896-07,NA,46.804267,9.647818,NA,NA,739,NA,6,0.32,2.545,1.045,0.55,1.0358574999999999,0.6000829999999999,0.955353,0.044647000000000006
Viola calcarata,5896482909,1861,7,27,1861-07-27T00:00,208,46.582777,9.845175,NA,NA,4530,NA,2,0.615,4.125,1.65,0.6950000000000001,1.6869299999999998,0.4580505,0.8923575,0.1076425
Viola calcarata,5896482916,1916,8,NA,1916-08,NA,46.525714,9.199963,1650,NA,596,1650m,1,0.84,3.98,1.51,0.84,3.103896,0.666534,0.966912,0.033088
Viola calcarata,5896482921,1898,7,NA,1898-07,NA,46.415438,9.489197,NA,NA,3647,NA,4,0.36,3.575,1.5699999999999998,0.41500000000000004,0.862554,0.4248725,0.9450775,0.0549225
Viola calcarata,5896482924,1908,7,5,1908-07-05T00:00,187,46.459498,10.012955,2498,NA,3178,NA,11,0.62,4.14,1.67,0.52,1.92623,0.363025,0.908642,0.091358
Viola calcarata,5896482926,1900,7,17,1900-07-17T00:00,198,46.748907,9.578822,1999,NA,854,NA,22,0.385,2.6399999999999997,1.005,0.585,1.063351,0.7387954999999999,0.9698385,0.0301615
Homogyne alpina,1935694747,1980,4,3,1980-04-03,94,47.425,15.73333,1025,NA,500,NA,7,4.6,8.87,2.72,2.31,1.230337,0.72045,0.948991,0.051009
Homogyne alpina,2575333551,1879,7,NA,1879-07,NA,46.897742,9.750068,NA,NA,565,NA,2,2.71,7.205,2.08,1.87,1.2958715,0.655973,0.930436,0.069564
Homogyne alpina,2575333558,1919,7,27,1919-07-27T00:00,208,46.798568,9.7900759999999991,2150,NA,288,2150m,9,1.36,4.91,1.47,1.31,1.021277,0.640148,0.958263,0.041737
Homogyne alpina,2594379028,1907,6,NA,1907-06,187,47.57528,14.46056,1000,NA,2000,NA,9,0.86,4.15,1.28,1.03,1.116667,0.655495,0.926586,0.073414
Homogyne alpina,3383268301,1907,7,7,1907-07-07T00:00,188,46.116388,7.174167,1803,NA,NA,1800 m,11,2.61,6.63,2.04,1.75,1.056738,0.600498,0.926495,0.073505
Homogyne alpina,3383269519,1976,6,24,1976-06-24T00:00,176,46.343611,7.983333,1049,NA,NA,NA,8,1.1400000000000001,4.615,1.37,1.165,1.6110935,0.58601,0.91906,0.08094000000000001
Homogyne alpina,3383298864,1991,9,10,1991-09-10T00:00,253,46.209722,7.964444,2332,NA,NA,2300 - 2350 m,1,0.14,1.9,0.8,0.26,2.301887,0.497859,0.961185,0.038815
Homogyne alpina,3383298880,1853,8,NA,1853-08,NA,45.868889,7.170556,2475,NA,NA,NA,5,2.88,7.68,2.34,1.85,1.164384,0.633913,0.903499,0.096501
Homogyne alpina,3383303742,1918,7,4,1918-07-04T00:00,185,45.894722,7.185833,2000,NA,NA,2000 m,4,3.635,8.69,2.4699999999999998,2.075,1.120419,0.5624095,0.9294115000000001,0.0705885
Homogyne alpina,3383303872,1986,7,5,1986-07-05T00:00,186,46.242413,8.044114,2351,NA,NA,2300 m,11,1.06,4.48,1.32,1.18,1.09375,0.670335,0.933555,0.066445
Homogyne alpina,3383304767,1982,6,30,1982-06-30T00:00,181,46.151388,7.635278,2265,NA,NA,2100 - 2400 m,3,0.64,3.5,1.38,0.81,1.104089,0.660684,0.927161,0.072839
Homogyne alpina,3383304806,1939,7,16,1939-07-16T00:00,197,46.1675,7.648056,2495,NA,NA,2500 m,1,0.24,2.5,1,0.4,2.057143,0.491103,0.948056,0.051944
Homogyne alpina,3383304837,1882,6,29,1882-06-29T00:00,180,46.287222,7.762778,1646,NA,NA,1650 m,3,1.09,4.56,1.45,1.05,0.766667,0.524239,0.932454,0.067546
Homogyne alpina,3383305844,1832,6,NA,1832-06,NA,46.379815,7.634432,1496,NA,NA,NA,8,1.6099999999999999,5.425,1.6,1.4449999999999998,0.9684625,0.6612439999999999,0.939346,0.060654
Homogyne alpina,3383305879,1916,7,20,1916-07-20T00:00,202,46.229444,7.610833,2206,NA,NA,2200 m,5,1.69,5.7,1.89,1.2,1.082251,0.593977,0.929792,0.070208
Homogyne alpina,3383306923,1913,7,NA,1913-07,NA,46.040555,7.950278,2376,NA,NA,2400 m,2,1.21,5.06,1.6099999999999999,1.03,1.9782165,0.5604445,0.929547,0.070453
Homogyne alpina,3383306935,1902,7,14,1902-07-14T00:00,195,45.983611,7.782778,3099,NA,NA,NA,3,0.72,4.28,1.67,0.72,0.763889,0.49454,0.899841,0.100159
Homogyne alpina,3383306957,1886,7,NA,1886-07,NA,45.868889,7.170556,2475,NA,NA,NA,10,3.29,7.785,2.335,1.8849999999999998,0.9859040000000001,0.640622,0.912701,0.087299
Homogyne alpina,3383307710,1895,7,17,1895-07-17T00:00,198,46.198055,7.690556,1875,NA,NA,NA,1,0.28,2.24,0.85,0.43,1.546512,0.706348,0.975302,0.024698
Homogyne alpina,3383307826,1902,7,16,1902-07-16T00:00,197,46.562222,8.362222,1764,NA,NA,NA,1,0.56,3.67,1.44,0.59,0.450704,0.520823,0.95022,0.04978
Homogyne alpina,3383312305,1923,7,NA,1923-07,NA,46.228333,6.962222,999,NA,NA,NA,1,1.59,5.12,1.64,1.3,1.60274,0.762509,0.950473,0.049527
Homogyne alpina,3383316500,1967,7,12,1967-07-12T00:00,193,46.9575,8.674722,1929,NA,NA,NA,3,1.06,4.19,1.32,1.08,1.069767,0.744072,0.94898,0.05102
Homogyne alpina,3383338814,1915,7,4,1915-07-04T00:00,185,46.170277,7.093611,2123,NA,NA,NA,2,2.17,6.765,1.825,1.73,1.113181,0.627721,0.9296335,0.0703665
Homogyne alpina,3383339935,1946,7,16,1946-07-16T00:00,197,46.130277,7.948333,2051,NA,NA,NA,8,2.49,7.08,1.915,1.745,1.0308305,0.5796935000000001,0.9297565,0.0702435
Homogyne alpina,3383340086,1910,5,28,1910-05-28T00:00,148,46.313611,6.871944,1098,NA,NA,1100 m,2,1.45,6.16,2.08,1.19,1.437201,0.455625,0.8382685000000001,0.1617315
Homogyne alpina,3383340755,1950,6,28,1950-06-28T00:00,179,46.219722,7.6,1671,NA,NA,1700 m,4,4.385,9.280000000000001,2.7,2.4450000000000003,1.0557625,0.640538,0.9166650000000001,0.08333499999999999
Homogyne alpina,3383341835,1946,7,16,1946-07-16T00:00,197,46.130277,7.948333,2051,NA,NA,NA,6,1.9100000000000001,5.875,1.67,1.62,1.1163085000000001,0.680437,0.9495534999999999,0.050446500000000005
Homogyne alpina,3383342711,1904,6,NA,1904-06,96,46.246667,8.028333,1995,NA,NA,NA,5,6.35,10.89,3.15,2.95,1.132964,0.621579,0.914265,0.085735
Homogyne alpina,3383342738,1904,6,NA,1904-06,96,46.246666,8.028333,1995,NA,NA,NA,3,2.75,6.8,2.02,1.9,0.943503,0.596192,0.922661,0.077339
Homogyne alpina,3383342788,1832,7,NA,1832-07,NA,46.379815,7.634432,1496,NA,NA,NA,1,0.06,1.7,0.75,0.21,3.2,0.267609,0.776637,0.223363
Homogyne alpina,3383342792,1982,6,29,1982-06-29T00:00,180,46.110277,7.638333,2020,NA,NA,1800 - 2200 m,7,3.73,7.72,2.44,2.18,1.084848,0.6913,0.938953,0.061047
Homogyne alpina,3383343873,1869,5,13,1869-05-13T00:00,133,46.321433,7.175338,1435,NA,988,NA,2,4.225,8.530000000000001,2.415,2.19,1.06969,0.686958,0.9453675,0.0546325
Homogyne alpina,3383344746,1982,7,1,1982-07-01T00:00,182,46.144166,7.594722,2551,NA,NA,2450 - 2800 m,2,1.785,5.845,1.73,1.54,1.103229,0.656741,0.9239295,0.0760705
Homogyne alpina,3383344753,1914,7,NA,1914-07,NA,46.2525,7.593889,1965,NA,NA,NA,1,4.06,9.9,2.93,2.31,1.184971,0.520554,0.872315,0.127685
Homogyne alpina,3383344864,1973,6,10,1973-06-10T00:00,161,46.196111,7.845556,1731,NA,NA,NA,6,1.25,4.955,1.655,1.295,1.0180205,0.660079,0.9383995,0.0616005
Homogyne alpina,3383345376,1971,6,20,1971-06-20T00:00,171,46.787408,10.194645,2120,NA,NA,2120m,3,0.43,3.47,1.02,0.67,0.973451,0.539035,0.948625,0.051375
Homogyne alpina,3383345848,1872,7,10,1872-07-10T00:00,192,45.901944,7.188083,2077,NA,NA,NA,9,3.87,9.13,2.49,2.33,1.028674,0.584122,0.937852,0.062148
Homogyne alpina,3383345893,1948,6,10,1948-06-10T00:00,162,46.096111,7.928611,2102,NA,NA,NA,5,2.96,7.13,2.14,2.01,1.10705,0.69318,0.944918,0.055082
Homogyne alpina,3383345930,1886,8,NA,1886-08,NA,46.156111,7.291389,2460,NA,NA,NA,5,2.13,6.02,1.84,1.6,1.314861,0.738084,0.951955,0.048045
Homogyne alpina,3383345933,1978,7,8,1978-07-08T00:00,189,46.251666,8.009397,2182,NA,NA,NA,7,1.88,5.96,2.11,1.49,1.136253,0.704668,0.944662,0.055338
Homogyne alpina,3383346902,1904,6,23,1904-06-23T00:00,175,46.571944,8.413333,2429,NA,NA,NA,2,2.435,6.32,1.975,1.58,1.3142625,0.6895549999999999,0.9365600000000001,0.06344
Homogyne alpina,3383347010,1981,8,18,1981-08-18T00:00,230,46.092222,7.898611,2451,NA,NA,2450 m,1,1.52,5.01,1.53,1.44,0.968037,0.760897,0.953104,0.046896
Homogyne alpina,3961684851,1980,6,13,1980-06-13,165,48.829526,23.00108,NA,NA,NA,NA,2,2.115,6.325,1.85,1.52,0.9477285,0.6375695,0.9315485,0.0684515
Homogyne alpina,4904913329,1987,8,14,1987-08-14T00:00,226,46.749375,9.599155,2700,NA,NA,2700m,3,1.83,5.48,1.67,1.49,1.100559,0.763598,0.959591,0.040409
Homogyne alpina,4986963851,2016,6,21,2016-06-21,173,42.434722,2.1275,2170,NA,NA,2170 m,4,2.565,6.87,2.12,1.7799999999999998,1.0349895,0.6906745,0.930051,0.069949
Homogyne alpina,5004380477,2010,6,25,2010-06-25,176,47.5275,13.50361,935,5,250,NA,1,1.43,5.02,1.55,1.32,0.912281,0.714231,0.928482,0.071518
Homogyne alpina,5004380533,2007,5,27,2007-05-27,147,47.45833,13.43389,1700,NA,250,NA,3,0.86,3.92,1.25,1.08,1.602273,0.66404,0.922788,0.077212
Homogyne alpina,5004394175,1997,6,22,1997-06-22,173,47.40389,15.35694,1560,40,300,NA,7,0.5,2.89,0.92,0.78,0.985507,0.696993,0.933858,0.066142
Homogyne alpina,5004448751,1998,7,22,1998-07-22,203,47.17389,11.7875,2050,NA,800,NA,2,1.26,4.949999999999999,1.4900000000000002,1.245,1.0752335,0.6494949999999999,0.923914,0.076086
Homogyne alpina,5132611352,1838,5,NA,1838-05,NA,47.291183,8.518328,668,NA,4526,NA,7,2.59,8.11,2.29,1.73,1.542289,0.599033,0.914234,0.085766
Homogyne alpina,5897912305,1908,6,20,1908-06-20T00:00,172,46.530269,9.851363,2040,NA,991,2040m,1,0.62,3.45,1.08,0.92,2.051282,0.65173,0.914911,0.085089
Homogyne alpina,5897912306,1914,6,15,1914-06-15T00:00,166,46.212686,9.102409,1349,NA,NA,1400m,1,0.86,4.08,1.42,0.93,1.350877,0.648136,0.920297,0.079703
Homogyne alpina,5897912313,1887,8,6,1887-08-06T00:00,218,46.581413,8.779849,2100,NA,927,2100m,3,2.77,7.44,2.14,1.68,1.04947,0.628951,0.935157,0.064843
Homogyne alpina,5897912317,1909,7,23,1909-07-23T00:00,204,46.641115,9.605476,2141,NA,NA,NA,2,1.3199999999999998,5.279999999999999,1.51,1.145,1.6958600000000001,0.45748350000000004,0.8239354999999999,0.1760645
Homogyne alpina,5897912323,1909,7,21,1909-07-21T00:00,202,46.760495,9.557285,1500,NA,NA,1500m,11,1.34,4.93,1.68,1.18,1.115756,0.498639,0.919105,0.080895
Homogyne alpina,5897912373,1961,9,30,1961-09-30T00:00,273,46.96972,9.813066,NA,NA,NA,NA,9,2.41,6.48,2.01,1.83,0.884146,0.669393,0.932879,0.067121
Homogyne alpina,5897912375,1893,6,15,1893-06-15T00:00,166,46.517717,9.886232,NA,NA,523,NA,8,4.775,9.105,2.855,2.365,1.1331585,0.7237255,0.940349,0.059650999999999996
Homogyne alpina,5897912380,1897,8,NA,1897-08,NA,46.627916,9.74702,NA,NA,NA,NA,1,1.92,5.97,1.93,1.37,0.765343,0.678489,0.933975,0.066025
Homogyne alpina,5897912381,1918,6,29,1918-06-29T00:00,180,46.525554,9.899134,2451,NA,1589,NA,3,1.63,5.5,1.65,1.5,1.150485,0.679677,0.931177,0.068823
Homogyne alpina,5897912386,1913,7,4,1913-07-04T00:00,185,46.497233,9.83915,NA,NA,1887,NA,2,1.21,4.66,1.51,1.1,1.417347,0.6616025,0.9328695,0.06713050000000001
Homogyne alpina,5897912392,1960,6,6,1960-06-06T00:00,158,46.96976,9.8132,NA,NA,NA,NA,4,1.49,5.375,1.74,1.2,1.1857834999999999,0.595399,0.913813,0.086187
